MINUTE,HOUR,DAY,MONTH,LATITUDE,LONGITUD,FATALS
15,4,10,6,31.40403889,-92.73591944,1
49,0,2,6,32.45660556,-93.75869167,1
10,15,11,6,32.41164444,-93.89056944,1
41,15,9,6,32.54028889,-92.65021944,1
10,22,9,6,30.4744,-91.13021944,1
18,22,12,6,30.27169167,-90.98345556,1
1,2,10,6,29.62863889,-90.70586111,1
4,14,14,6,29.60466111,-90.74261944,1
1,18,15,6,30.31436944,-89.82938889,1
30,3,15,6,30.32511389,-89.85991389,2
5,23,19,6,30.91036944,-93.43376944,1
6,17,19,6,31.25311944,-93.04593889,2
55,5,23,6,30.59205833,-92.09751111,2
45,2,23,6,30.74084444,-90.83451667,1
48,10,23,6,30.36363056,-91.3762,1
99,99,24,6,30.48026944,-90.54001389,1
30,1,25,6,31.43483889,-92.15168889,1
25,8,26,6,32.38186944,-92.20518889,1
0,13,27,6,31.97198056,-93.96508056,1
23,15,27,6,31.29318333,-92.47791667,1
40,7,23,4,29.97496944,-90.16190278,1
42,23,6,6,30.00231944,-90.38908889,1
55,13,9,6,29.84281111,-90.448725,1
40,23,10,6,30.07656944,-90.58751944,1
3,12,4,5,30.46748611,-91.16610556,1
36,2,6,5,30.4863,-91.1468,1
46,0,10,5,30.00561111,-90.02251111,1
8,18,28,5,30.5515,-91.1684,1
40,0,19,6,29.86913056,-90.00516944,1
3,10,19,6,32.3964,-94.0056,1
26,5,24,6,31.76232778,-93.18011389,1
22,8,2,7,32.9195,-93.8875,1
29,19,4,7,32.847,-94.0117,1
42,23,5,7,29.98998889,-90.11593889,1
40,5,9,7,29.726,-91.18188056,1
45,12,7,7,30.50108056,-90.50345,1
36,4,9,7,30.36103056,-92.92065,1
5,5,14,7,30.11733056,-93.24891944,1
45,22,21,7,30.02731944,-90.01526111,1
32,2,22,7,30.16373889,-92.03853056,1
20,2,15,7,30.30923056,-89.92948889,1
45,16,31,7,29.97758889,-90.10490556,1
39,20,27,7,31.28925,-92.44246111,1
32,1,7,7,31.28563889,-92.44708056,1
13,5,2,7,31.27094167,-92.43813333,1
15,3,1,7,29.88938889,-92.27508056,1
15,6,1,7,30.67165,-92.22165,1
0,18,4,7,29.92876389,-90.63707222,1
33,2,5,7,30.23495556,-92.14761111,1
30,13,6,7,31.61671111,-93.58963889,2
52,14,6,7,32.54211111,-93.59086111,2
16,12,7,7,30.50978056,-92.58861111,1
50,12,10,7,30.60400278,-92.25051111,1
6,10,11,7,30.67514722,-90.97069722,1
35,20,7,7,30.46583889,-90.99696944,1
8,21,6,7,30.27524444,-93.25805,1
7,0,8,7,29.79743056,-90.82922222,1
26,2,12,7,30.48095833,-90.33070278,1
45,19,16,7,31.70203056,-91.96826944,2
30,21,16,7,31.45253889,-93.60488889,1
29,15,17,7,32.71363889,-93.09878889,1
0,16,18,7,32.91506111,-92.65602222,1
30,19,18,7,31.99156111,-92.12118056,1
4,21,18,7,29.83581944,-90.10130556,1
49,14,19,7,32.5622,-93.15581944,1
10,2,21,7,30.07577778,-90.51268889,1
28,18,21,7,30.53640556,-90.87458611,1
6,21,22,7,30.31520556,-93.19772222,1
0,14,9,7,31.49313889,-92.52233056,1
20,13,24,7,30.26128056,-90.71534722,1
22,22,23,7,29.97630833,-90.188575,1
40,5,25,7,30.34983889,-89.92215,1
31,7,26,7,32.06326944,-93.56336944,2
45,11,26,7,32.50428889,-92.72586111,1
43,20,28,7,29.468375,-90.32418889,1
9,5,8,6,30.37147222,-92.00720556,1
0,21,17,6,30.00223056,-90.20401111,1
99,0,13,7,30.88941111,-92.42436944,1
59,15,14,7,32.9932,-93.8955,1
25,4,15,7,30.31032778,-89.79107222,1
37,20,16,7,30.4606,-91.04736944,1
35,11,22,7,30.47251111,-91.0347,1
1,1,4,8,32.60668056,-93.3092,1
45,19,4,8,30.35315278,-90.96419167,1
27,13,11,8,30.19631944,-93.25086944,1
45,8,10,8,30.2496,-93.18658056,1
45,14,8,8,30.58263889,-91.16918889,1
25,19,17,8,30.2862,-91.2546,1
45,1,5,8,30.513375,-90.59190278,1
11,19,17,8,30.24126111,-92.65503056,1
99,2,18,8,29.9594,-92.14,1
11,19,19,8,32.52226944,-93.72225833,1
33,23,27,8,30.24008056,-92.17555278,1
49,17,4,7,30.0414,-89.91338889,1
12,23,28,7,31.68541944,-91.87283056,2
35,16,9,8,32.49275,-93.76383056,1
50,20,1,8,30.30548889,-89.86453889,1
12,2,2,8,31.4231,-91.79003056,1
30,15,3,8,32.78365,-91.40373889,1
4,21,3,8,30.40876944,-91.0642,1
30,1,4,8,32.18241944,-91.24641111,1
28,10,4,8,29.59086111,-90.44605,1
12,2,5,8,30.18218056,-91.98936111,1
30,15,7,8,32.46856389,-93.52743611,1
26,22,8,8,30.21032222,-90.97751111,1
20,7,9,8,30.9937,-90.50695,1
30,15,9,8,30.42295833,-92.24580833,1
10,1,10,8,30.6851,-92.1477,1
45,2,12,8,30.38841111,-91.07521944,1
0,19,12,8,30.87868056,-92.80121111,1
8,19,12,8,30.54891944,-91.84305,1
20,20,13,8,29.91038056,-90.2114,1
40,23,13,8,29.77693889,-91.77365,1
25,0,15,8,32.50976111,-92.275925,1
10,2,15,8,31.74892778,-91.66722778,1
41,7,16,8,30.91210833,-93.28334167,1
30,4,17,8,31.68300833,-91.90831944,1
16,15,17,8,30.4684,-90.48153889,1
50,2,18,8,30.23272778,-91.83321667,1
0,21,20,8,30.57341111,-90.61116944,1
55,1,25,8,30.02533056,-92.49741944,1
30,21,25,8,32.56619444,-93.17981944,1
30,20,26,8,30.30632222,-89.94032222,1
57,16,27,8,30.21066111,-90.95363889,1
33,9,28,8,30.23123056,-92.49536111,1
20,18,29,8,29.90096111,-91.62716944,1
8,21,2,9,32.5074,-92.6779,1
50,11,2,9,32.4141,-93.9684,1
49,23,2,9,30.01588889,-90.18011944,1
29,22,3,9,30.4136,-91.13661944,1
30,9,6,9,30.24263889,-92.21988056,2
45,19,9,9,29.66608889,-90.10925,1
7,20,18,9,30.00588889,-90.20071111,1
19,4,24,9,30.23713056,-93.24213889,1
20,5,27,9,31.57356944,-91.45443889,1
17,4,28,9,29.95493333,-90.08215556,1
20,5,30,9,30.34473056,-93.21228056,1
29,9,3,10,31.3363,-92.37598889,2
54,3,7,10,30.08893056,-89.91161944,1
15,4,7,10,30.219,-93.67063056,1
58,23,14,10,30.21918056,-92.07585,1
10,21,6,6,29.89523611,-90.03981111,1
40,16,6,7,30.04865,-91.13565,1
35,23,30,7,30.48855,-90.49573056,1
50,17,3,9,32.75658056,-93.07666944,1
28,18,3,9,32.74348889,-91.4936,1
11,2,4,9,29.59545,-90.82676111,1
5,9,5,9,30.83915833,-90.1732,1
52,10,5,9,29.55563889,-90.36916111,1
34,7,6,9,30.69276944,-92.39811944,1
10,20,6,9,30.04658056,-90.57653889,1
14,14,7,9,29.98953889,-90.36983889,1
99,11,9,9,30.66931944,-91.25983056,2
8,3,11,9,29.44121111,-90.31091111,1
0,7,11,9,30.47936111,-92.08751944,1
20,15,11,9,31.79488056,-93.2029,1
14,4,14,9,30.03038056,-90.33416944,2
30,14,16,9,32.53518056,-93.45941111,1
24,6,17,9,29.94141111,-89.96423056,1
0,13,17,9,30.47878056,-90.36545,1
33,15,18,9,29.99013056,-91.02928056,1
19,20,18,9,29.95843889,-90.17371111,1
0,3,20,9,29.91331111,-91.71768889,1
3,13,25,9,31.77638056,-92.99650833,1
25,7,27,9,30.67185,-92.14678889,1
25,22,27,9,31.53225,-91.85676111,1
34,6,28,9,30.313225,-90.97288056,1
27,15,28,9,32.80118056,-91.49259444,1
10,18,28,9,30.10101111,-90.96405556,2
35,20,29,9,29.94571389,-91.78227778,1
5,10,3,10,32.1146,-93.47878056,1
0,20,13,10,32.87678889,-92.09608056,1
15,22,14,10,30.54847778,-90.45763056,1
0,1,20,10,30.29598056,-93.24991944,1
11,1,1,10,29.97306944,-90.13851111,1
16,8,3,10,30.19393056,-93.52181944,1
99,99,6,10,30.47738056,-91.23868056,1
55,6,6,10,29.93436111,-90.37875556,2
14,16,10,10,29.69301944,-91.19328056,1
19,1,6,10,32.02416944,-92.03965,1
21,3,16,10,30.18196944,-92.36273889,1
30,5,30,10,31.14345,-92.86286111,1
19,0,1,10,30.88893611,-90.86938611,1
55,20,2,10,30.36166944,-90.99915,1
40,11,3,10,30.76446111,-91.61173889,1
51,14,13,10,32.30832222,-93.37699444,1
15,2,6,10,30.26458889,-90.93701111,2
5,5,8,10,31.23116389,-93.336225,1
20,12,11,10,30.10944444,-92.1246,1
30,15,11,10,30.47836111,-90.57528889,1
11,0,13,10,30.33986389,-90.79536667,1
10,0,14,10,30.49521944,-92.38141111,2
23,15,15,10,29.73912778,-90.80606389,1
5,20,15,10,29.87103611,-90.60544722,1
19,0,18,10,31.67086944,-93.50661944,1
55,8,19,10,30.51655,-93.15401111,1
99,99,20,10,30.54041111,-92.16882222,1
30,0,21,10,29.46011111,-90.56208056,2
40,20,21,10,29.90988889,-91.22333889,1
57,20,21,10,32.94213889,-93.6977,1
27,4,27,10,30.24114722,-91.04748889,1
8,21,27,10,29.93528333,-91.69006111,1
30,0,9,1,32.3802,-93.9889,1
18,20,3,4,30.6862,-92.26895,1
47,19,1,8,29.81788889,-90.59309167,1
0,8,30,8,30.15441111,-93.36856944,1
40,19,30,8,30.21771111,-89.78741944,1
48,20,3,9,30.32616111,-89.74498056,1
30,18,23,9,30.84025278,-90.66780556,1
18,20,25,9,30.38438611,-91.06483333,1
0,23,30,9,30.3511,-91.13231944,1
30,19,30,9,29.9695,-90.20766944,1
58,6,20,8,29.89303056,-90.05923056,1
25,22,10,8,29.93031944,-90.03606944,1
42,9,29,9,32.39306111,-93.57958889,1
23,8,2,5,29.93536944,-90.01098889,1
19,21,16,6,29.98513056,-90.07001111,1
30,19,20,5,29.98856111,-90.07546944,1
1,4,13,6,32.50056944,-93.71551944,1
18,0,14,6,30.64688056,-91.2467,1
38,2,26,7,29.92868889,-90.09031944,1
99,7,15,9,99.9999,999.9999,1
46,5,2,8,30.44835,-91.1805,1
56,3,8,9,30.35413056,-90.97143889,1
51,2,7,10,30.51563889,-92.06898889,1
5,12,4,10,30.02776944,-90.69306111,1
0,22,16,10,30.00168889,-90.12926111,1
55,14,18,10,31.36495,-92.30521944,1
6,20,18,10,30.32186944,-91.80063056,1
50,21,19,10,30.1616,-93.54893056,1
29,18,20,10,30.21078889,-90.91823056,1
50,8,25,10,31.35058889,-92.32736111,1
43,13,25,10,29.92071944,-91.21798056,1
51,0,26,10,30.21801111,-93.22958056,1
44,12,27,10,29.76535,-91.48896944,1
11,17,28,10,29.99761111,-90.16713056,1
38,14,29,10,31.93348056,-92.65331111,1
28,20,29,10,30.23775,-90.99013889,1
55,23,31,10,30.49673889,-91.27563889,1
35,19,18,10,30.51898056,-90.52896111,1
53,11,2,2,30.4453,-91.18033056,1
56,14,28,9,30.1173,-91.8317,1
40,21,30,9,30.48891944,-91.07593889,1
20,8,8,9,31.55763056,-92.45863056,1
27,22,27,8,32.47121111,-93.80951111,1
20,8,26,2,32.6415,-93.9808,1
25,16,15,3,32.44611944,-93.70120556,1
5,6,6,11,30.17118056,-91.97963889,1
25,4,26,7,32.50168889,-93.87733889,2
18,2,2,11,30.43893056,-91.18755,2
25,10,2,11,30.47445,-90.72768056,1
10,12,2,11,32.42603056,-93.28221111,1
15,18,2,11,29.66285,-90.744,1
20,1,3,11,29.89741944,-91.62868889,1
42,2,3,11,30.2583,-92.01846111,1
16,2,5,11,30.47631111,-92.07688056,1
27,7,5,11,32.60113056,-93.73388056,1
5,14,7,11,31.02366944,-92.54618889,1
55,15,9,11,30.37640556,-91.03453611,1
19,22,9,11,31.9736,-93.46351944,1
30,22,10,11,30.54628056,-90.34533889,1
51,7,10,11,29.80165278,-90.84944167,1
20,10,10,11,30.9273,-90.55856111,1
45,7,13,11,30.41083056,-91.0771,1
34,21,17,11,30.17618889,-93.19643889,1
42,23,21,11,30.17293056,-92.02981111,1
16,20,23,11,29.97841111,-90.06346111,1
24,2,4,11,32.5403,-92.5746,1
24,7,6,11,32.77583889,-91.92361944,1
55,17,12,11,30.30761111,-91.90591944,1
0,7,10,11,29.96493056,-90.07386111,1
44,18,16,11,30.33441111,-92.11426111,1
18,19,17,11,29.94726111,-90.39483056,1
12,20,22,11,30.27378889,-91.23231944,1
17,0,17,11,30.79146111,-91.013075,1
32,2,17,11,30.04238889,-90.77023056,1
51,4,17,11,30.00563056,-90.29293056,1
27,12,17,11,29.88431111,-91.66945833,1
32,13,17,11,32.53561111,-92.17888056,1
1,20,17,11,30.0445,-90.6114,1
30,11,18,11,30.26719444,-92.1124,1
15,16,29,11,32.5753,-93.7699,1
35,20,16,12,30.39095,-91.15591944,1
0,22,10,11,29.99490556,-92.13193056,1
35,17,24,11,31.33268889,-92.39678056,1
31,20,24,11,32.51083056,-92.19193056,2
9,21,27,11,31.45176944,-93.42188889,1
50,9,30,11,30.20586111,-92.05855,1
49,12,15,11,30.36395278,-91.02187222,1
45,17,19,11,30.40617778,-91.962575,1
20,23,17,11,31.6487,-92.14133889,1
50,7,19,11,31.64361944,-92.00499722,1
17,7,19,11,30.51421111,-90.44038889,1
48,0,21,11,30.44559444,-91.34080556,1
30,20,20,11,30.13870278,-91.81440556,1
15,23,21,11,30.29828056,-92.11686944,1
12,1,22,11,30.25386111,-93.63931111,2
45,14,22,11,30.40056944,-90.89936111,1
0,22,22,11,32.51668889,-91.81468889,1
13,22,24,11,32.76056944,-91.95885,1
53,9,26,11,30.20888889,-93.44373889,2
38,13,26,11,30.02191389,-90.91204722,1
30,17,26,11,29.66604444,-90.66825,1
55,4,27,11,32.24691944,-91.66943889,1
7,12,27,11,29.99783889,-90.16896944,1
47,18,27,11,31.15036111,-92.15071944,1
20,17,29,11,30.55283056,-91.47617778,1
50,4,30,11,31.37616944,-91.90906111,1
29,11,30,11,29.56233056,-90.37823889,1
30,8,8,11,30.58975,-90.44746111,1
10,5,24,11,30.27663889,-89.80966111,1
23,13,10,11,29.64403056,-90.52215,1
55,19,30,11,32.32456944,-91.77708889,2
25,10,28,11,30.8333,-91.12323056,1
15,11,21,11,30.12948056,-91.72723056,1
25,1,1,12,30.45108056,-91.23463056,1
35,17,1,12,29.53904444,-90.718725,1
45,23,3,12,32.85678056,-91.41583889,1
16,23,4,12,29.59378889,-90.67915,1
50,22,15,9,30.48418056,-91.1181,1
10,12,6,12,30.10238056,-90.90851944,1
48,18,6,12,30.40439444,-90.73690556,1
6,21,6,12,29.95483889,-90.09568889,1
35,23,6,12,30.44063889,-90.41416111,1
5,1,7,12,30.57316944,-91.08015,2
10,15,7,12,30.32291111,-91.00678056,1
43,17,7,12,30.48838056,-90.86096111,1
20,2,8,12,30.06543056,-90.85266944,1
27,14,8,12,31.60150278,-93.02546111,1
40,14,8,12,32.64163056,-92.19108889,1
10,7,10,12,30.44128889,-90.97034444,1
47,16,12,12,30.49981111,-90.82888889,1
30,23,13,12,32.55113056,-92.84681944,2
50,8,14,12,29.92158889,-90.72506944,1
50,15,14,12,30.2773,-93.35963889,1
30,18,15,12,30.54245,-91.97401111,1
32,6,16,12,31.66701944,-92.09385,1
36,11,16,12,30.59755,-91.63381111,1
7,11,18,12,30.25201944,-91.09019444,2
15,21,17,12,29.97827778,-90.21724167,1
8,16,18,12,30.25093056,-92.03643889,1
25,16,18,12,32.47407222,-92.15535278,1
38,18,18,12,32.31181944,-92.78250278,1
44,10,19,12,30.3731,-89.96036111,2
30,19,19,12,30.72265,-90.55123056,1
40,5,21,12,32.17723889,-93.6683,1
30,23,21,12,32.73788889,-92.1292,1
1,1,22,12,30.26101111,-92.10816944,1
48,11,22,12,31.48605,-92.67371111,1
10,19,22,12,32.40163056,-91.49241944,1
20,23,22,12,30.47088056,-90.863,1
28,3,29,12,31.73736111,-93.65086111,1
20,20,29,12,31.60753889,-91.65006111,1
19,17,31,12,30.74581111,-91.08585556,1
2,21,3,12,32.5521,-93.8763,1
54,23,4,12,29.95716944,-90.08051111,1
99,5,6,12,29.92801111,-90.02915,1
57,12,11,12,30.41298056,-91.09953056,1
37,16,13,12,32.6135,-93.2838,1
43,8,15,12,31.56215,-91.42273056,1
3,19,15,12,29.97921944,-90.04828889,1
45,11,16,12,29.97791111,-92.02321944,1
0,12,18,12,30.47886944,-90.46111944,1
9,23,20,12,30.0521,-90.6929,1
0,6,27,12,32.48213889,-93.91808889,1
27,20,30,12,30.02858889,-90.02533889,1
10,12,1,12,32.40206944,-93.84541944,1
42,0,15,12,30.50151111,-91.23695,1
45,1,28,12,30.27751944,-89.7827,1
40,1,21,12,30.4973,-91.30171111,1
20,1,30,12,30.72853056,-90.74883889,2
15,19,19,12,30.44157222,-90.94435833,1
5,9,5,12,30.51920278,-92.82838889,1
35,11,8,8,30.43809167,-91.12912778,1
5,22,15,8,30.49156944,-91.15611111,1
25,6,12,9,29.68825,-91.30753056,2
29,6,21,9,30.06551944,-91.92566944,1
20,14,3,7,30.85626111,-91.01528056,1
15,10,9,11,30.00255,-90.13585,1
5,14,20,6,32.21128889,-92.70873889,1
0,15,5,11,30.43383889,-91.12166944,1
20,14,12,12,30.02128889,-90.07511944,1
10,15,25,9,30.0186,-89.97898056,1
35,10,1,1,44.147425,-70.906275,1
59,0,2,1,43.76495278,-69.84353333,1
31,22,8,1,44.80550556,-70.22048889,1
38,11,12,1,44.56547222,-70.02451389,1
31,1,8,1,43.47129167,-70.45296667,1
0,0,7,1,44.33319722,-70.55577778,2
26,9,24,1,44.19336111,-69.44999722,1
4,22,26,1,44.76295833,-68.91906389,1
12,19,25,1,43.89571944,-70.07805,1
37,10,5,2,44.08434167,-70.24379167,1
52,19,9,2,44.01046667,-69.53073056,1
40,11,5,2,44.72496944,-67.40318611,1
34,17,8,2,44.48051944,-69.43439167,1
0,7,19,2,43.71285278,-70.61913333,1
20,19,28,2,44.50108056,-68.57248333,1
53,6,5,3,45.09440556,-69.09365556,1
3,23,7,3,44.82941944,-68.66299722,1
33,21,17,3,43.42171111,-70.74115556,1
0,16,23,1,44.60355,-70.20444722,2
19,1,16,3,43.69019722,-70.79576944,1
26,14,15,2,43.80766111,-70.83993889,1
48,6,28,3,43.85451389,-70.32227778,1
33,8,31,3,44.51875,-68.19010833,2
42,12,1,4,43.79748611,-70.91923611,1
29,15,30,3,44.33140833,-69.72222778,1
19,0,7,4,44.58398889,-70.20415556,1
18,1,6,4,43.36108889,-70.82086944,1
44,2,13,3,44.71308889,-69.79239722,1
25,1,14,4,43.76465556,-70.51346667,1
28,19,22,3,44.01707778,-69.4619,1
9,1,14,4,44.858425,-68.72001667,1
38,22,1,5,44.57101111,-69.13113611,1
27,15,2,5,44.15156944,-70.62373056,2
27,9,24,4,43.53598333,-70.45265278,1
55,21,11,5,43.63419444,-70.89823889,2
34,18,12,5,44.37621389,-69.03189722,1
37,12,13,5,44.32448611,-69.580975,1
4,7,25,5,44.83438333,-68.84550556,1
12,19,27,5,44.41829722,-68.39909722,2
32,23,19,5,43.48305833,-70.47151944,1
57,17,17,5,44.50986944,-69.38694722,1
59,9,13,4,43.65376111,-70.66533889,1
0,19,12,5,43.45077778,-70.78776667,1
30,20,12,5,44.58835278,-69.59566111,1
5,19,7,6,44.56551389,-70.37424722,1
41,8,20,6,44.80716944,-69.80751111,1
23,23,9,6,44.61984722,-70.27291944,1
1,18,10,6,44.83286667,-68.79695,1
35,21,12,6,43.80271667,-70.73294722,1
46,18,15,6,44.84493333,-68.33740556,1
43,23,14,6,44.31111389,-69.473875,1
38,22,2,6,44.79311111,-68.7758,1
55,3,3,6,43.55531111,-70.43308056,1
35,14,5,6,44.71119444,-68.886975,1
5,0,23,6,44.30036389,-68.24033889,1
56,6,25,6,45.09792222,-67.461525,1
5,23,16,6,44.53128889,-69.7984,2
44,11,29,6,44.01494444,-70.77935556,1
15,14,18,6,44.58836389,-69.59450833,1
12,13,27,6,43.64888611,-70.3269,1
25,17,29,6,44.55693333,-68.55141111,1
13,12,8,7,47.18328611,-68.41698333,2
53,10,8,6,44.11043889,-69.32174722,1
50,12,9,6,44.5728,-68.75335833,1
21,4,6,7,43.92493889,-70.58217778,1
15,22,6,7,44.17300278,-70.53119722,1
6,1,10,7,44.07605833,-70.28714444,2
13,22,12,7,44.04639167,-70.36129444,1
43,7,14,7,44.79805,-68.77090278,1
10,12,21,6,44.03946389,-69.59887222,1
52,11,20,6,46.76314444,-67.98986944,1
8,9,23,6,43.73988889,-70.22013889,1
1,19,30,6,44.51294722,-67.85867222,1
40,2,22,6,43.75124167,-70.29884444,1
17,12,14,7,44.56975,-68.77145,1
24,14,16,6,44.11489167,-69.30831389,1
47,10,26,7,44.65283056,-69.61933056,1
20,18,22,7,43.41398611,-70.86702222,1
18,17,25,7,44.86470556,-69.12612778,2
54,14,13,7,43.45095833,-70.79297222,1
15,9,24,7,44.57357222,-68.73119722,1
0,14,13,7,44.18605278,-70.23573889,1
1,4,13,8,46.86173333,-67.96590556,1
47,15,13,7,44.21031111,-69.78663889,1
34,16,15,8,44.37593333,-69.62576667,1
11,15,18,8,44.84871667,-68.8783,1
10,14,31,7,44.61509444,-69.01781667,1
3,1,26,8,43.68587222,-70.26778333,1
14,12,27,8,44.169025,-70.17682778,1
44,11,2,9,46.98711111,-68.59074444,1
6,14,3,8,44.31978889,-69.92623611,1
53,4,8,8,44.02604722,-70.59146389,1
1,4,21,8,44.09670833,-69.3772,1
12,1,18,8,43.68615556,-70.55930833,1
40,0,2,9,43.48733333,-70.44214722,1
54,13,23,8,44.08128611,-70.26069167,1
16,17,4,9,44.42459444,-69.91672778,1
41,21,31,8,44.88946111,-70.09681111,1
34,20,1,9,45.46382222,-70.05971667,1
52,0,9,9,44.89130556,-69.86519167,1
16,14,5,9,44.01102778,-70.65839444,1
22,12,2,9,47.20418056,-67.982125,1
8,15,21,9,44.42374722,-68.62253889,1
48,16,3,9,44.63479167,-70.95833333,1
28,0,20,9,44.81021944,-68.61734722,2
7,0,16,9,43.40085,-70.90070556,2
57,15,2,9,43.26983056,-70.74926667,1
49,16,24,9,46.06040278,-68.43924444,1
41,4,15,9,44.41314444,-68.58753333,1
25,13,1,10,46.93210278,-68.52751389,1
59,17,26,9,43.45108333,-70.78818611,1
0,7,19,9,44.55365833,-68.86446667,1
53,16,16,9,43.51167778,-70.86891667,1
52,14,18,10,43.30661389,-70.66760833,1
39,20,26,10,44.54522778,-70.54781389,1
46,14,2,11,47.35483333,-68.35241111,1
10,13,29,7,43.85563889,-70.088475,1
18,8,24,9,43.42451944,-70.73305556,1
55,6,5,11,44.01756944,-70.68388333,1
19,23,6,11,43.43234444,-70.760775,1
21,1,10,11,44.52515556,-69.69759444,1
35,4,24,6,45.26756944,-68.96919444,1
58,17,2,11,45.08893889,-67.47606111,1
2,12,14,11,44.96980278,-68.97354167,1
22,14,14,11,43.93288056,-69.98209722,1
13,22,7,11,44.51239722,-67.97136944,1
5,23,26,10,44.51792222,-69.60064722,2
40,5,22,11,44.80164444,-70.27999722,1
48,23,22,11,44.84979722,-68.87749444,1
53,5,8,11,46.87351667,-68.00247778,1
29,20,20,11,44.21592778,-69.198325,1
3,23,23,11,44.01380833,-70.62186944,1
6,20,21,11,43.49680556,-70.44770833,1
22,18,8,11,44.60167222,-68.51498333,1
43,1,22,11,44.52094167,-70.43565833,1
25,5,23,11,45.09780833,-68.69273611,1
35,16,30,11,43.96605556,-70.06500556,1
26,1,21,10,43.64473056,-70.266025,1
33,2,9,11,43.62423056,-70.43545833,1
52,4,9,12,44.93739167,-68.64753611,1
50,13,7,12,44.26511667,-69.56181111,1
40,8,9,12,43.38250833,-70.50863056,1
15,16,16,12,45.24066111,-68.64168333,1
20,14,23,12,45.17259444,-67.45027778,1
17,18,5,12,44.75809167,-69.29712222,1
30,10,15,11,44.27725278,-69.63020833,1
25,11,17,11,43.09185,-70.67867222,1
18,7,22,12,44.527325,-69.36504444,1
55,7,28,12,46.66636944,-68.22296944,1
48,15,22,12,43.24878889,-70.6007,1
40,3,22,12,43.30165,-70.81658889,1
36,18,2,1,39.29059722,-76.50733889,1
22,15,3,1,39.32848611,-76.65818056,1
47,22,16,1,39.62028889,-77.03409167,1
31,16,22,1,38.65179167,-76.54422222,1
29,5,17,1,39.47196667,-77.24841667,1
25,0,20,1,39.589725,-77.00535,1
8,2,17,1,38.96509722,-76.632225,1
29,6,26,1,38.31647222,-75.25401111,1
9,5,26,1,39.52271111,-76.18430278,1
41,6,28,1,39.228875,-75.92175278,2
3,19,22,1,39.39957778,-76.48485833,1
9,19,6,1,38.25875556,-76.52018889,1
47,17,24,1,39.35399722,-76.453125,1
9,1,1,1,38.73896944,-76.99145833,1
39,0,1,1,39.50075,-76.69009167,1
41,22,11,1,39.01701944,-77.10182778,1
32,12,27,1,39.40388333,-76.4156,1
25,15,30,1,39.33079167,-76.52286667,1
57,1,14,1,39.67242222,-77.41093889,1
42,16,14,1,39.34606389,-76.50705556,1
26,2,26,1,38.648175,-76.95455,1
59,6,6,1,38.75824722,-76.99871111,2
24,13,19,1,38.80196389,-76.9134,1
58,19,22,1,39.1596,-76.71417778,1
46,0,28,1,39.14012222,-76.49232778,1
30,3,28,1,38.97543889,-76.61591667,4
16,15,24,1,39.43710278,-76.59689722,1
35,16,30,1,39.60764722,-75.95022778,1
49,7,26,1,39.43767222,-76.81923611,1
59,14,30,1,39.67253611,-77.73469167,1
51,2,1,1,38.99862222,-77.08852222,2
20,11,23,1,38.81013333,-76.95201111,1
25,2,4,2,39.50466389,-76.64882222,1
55,19,31,1,99.9999,999.9999,1
43,2,24,1,39.28354444,-76.67217778,1
15,14,31,1,99.9999,999.9999,1
18,18,25,1,39.34001389,-76.54878889,1
28,20,1,2,39.38118611,-77.25211667,1
48,17,5,2,38.47350556,-76.77359167,1
35,20,7,2,39.29079167,-76.51185833,1
59,19,8,2,38.13268333,-75.43600556,1
28,18,20,2,38.75083889,-75.97705,1
15,9,9,2,38.94860556,-76.71771111,1
10,13,18,2,39.65522778,-76.25528611,1
16,17,1,2,38.88777222,-76.88615278,1
6,0,18,2,38.75106111,-76.879275,1
7,16,8,2,39.4233,-76.45114722,1
45,18,7,2,39.31795556,-76.75675556,1
33,11,22,2,39.07911667,-77.08076667,1
11,17,10,2,38.60738889,-76.88886111,1
57,13,9,2,39.42260278,-76.35467778,1
20,18,20,2,39.42599444,-76.29828611,1
58,21,20,2,39.51910556,-76.28174444,3
55,14,12,2,39.58736667,-77.01189444,1
13,2,16,2,39.03839444,-76.6764,1
57,5,19,2,39.07133611,-76.05318056,1
20,14,21,2,39.38777222,-76.78691389,2
33,1,18,2,38.84265556,-76.91540278,1
30,17,6,2,38.78386944,-77.00658889,1
41,2,17,2,39.00586667,-77.08311944,1
31,22,18,2,99.9999,999.9999,1
28,18,20,2,38.90937222,-76.89205,1
25,23,23,2,39.43661667,-77.20014167,1
10,16,29,2,38.30225833,-76.65004722,1
9,13,9,2,39.26692778,-76.49584444,1
8,1,3,3,38.82107222,-76.84817778,1
25,14,28,2,38.94826111,-77.10458611,1
44,1,23,3,38.72478056,-75.81341389,1
41,7,2,3,39.49367222,-76.26060278,1
12,17,6,3,38.99434444,-76.07528889,1
53,14,6,3,38.943925,-76.56066944,1
23,22,6,3,39.40401944,-76.95100833,1
8,11,26,3,39.13511944,-76.65637222,1
53,1,9,3,38.80513611,-76.96492778,1
54,19,11,3,39.69646111,-75.86846111,1
50,11,11,3,39.32403889,-76.477825,1
54,20,12,3,38.81513056,-76.54321111,1
46,0,18,3,39.56320556,-77.14327222,2
48,1,20,3,39.402425,-77.33984444,1
6,14,21,3,39.32346111,-77.00745,1
25,11,25,3,39.40228333,-76.94463056,1
1,16,25,3,39.710225,-77.00701389,1
